step,robot_task_count,task_count,timestamp,h_action
0,0,0,1563364460.975122,
1,0,0,1563364519.61396,3.0
2,0,0,1563364521.053578,0.0
3,0,0,1563364527.489012,0.0
4,0,0,1563364528.849904,0.0
5,0,0,1563364529.502528,0.0
6,0,0,1563364530.0878458,0.0
7,0,0,1563364530.739771,0.0
8,0,0,1563364531.4596841,0.0
9,0,0,1563364532.595187,0.0
10,0,0,1563364533.2816188,0.0
11,0,0,1563364598.210436,1.0
12,0,0,1563364599.6391082,3.0
13,0,0,1563364601.945169,1.0
14,0,0,1563364603.26139,3.0
15,0,0,1563364604.442702,1.0
16,0,0,1563364605.533917,3.0
17,0,0,1563364606.669781,1.0
18,0,0,1563364607.828841,3.0
19,0,0,1563364608.942632,1.0
20,0,0,1563364609.685009,3.0
21,0,0,1563364610.594947,1.0
22,0,0,1563364611.5861409,3.0
23,0,0,1563364612.475204,1.0
24,0,0,1563364613.171911,3.0
25,0,0,1563364614.690846,2.0
26,0,0,1563364616.649066,0.0
27,0,0,1563364617.975709,2.0
28,0,0,1563364619.663522,0.0
29,0,0,1563364622.1384919,3.0
30,0,0,1563364623.005075,3.0
31,0,0,1563364624.748688,3.0
32,0,0,1563364627.020722,2.0
33,1,1,1563364628.2357519,0.0
34,0,0,1563364635.007901,2.0
35,0,0,1563364635.772693,2.0
36,0,0,1563364636.581633,1.0
37,0,0,1563364637.966486,0.0
38,0,0,1563364638.641525,0.0
39,0,0,1563364639.744002,0.0
40,0,0,1563364640.8350852,3.0
41,0,0,1563364641.363894,3.0
42,0,0,1563364641.903266,3.0
43,0,0,1563364644.772382,2.0
44,1,1,1563364645.9314518,0.0
45,0,0,1563364647.528769,0.0
46,0,0,1563364649.2719722,0.0
47,0,0,1563364650.3634508,3.0
48,0,0,1563364651.623725,3.0
49,0,0,1563364652.849102,3.0
50,0,0,1563364653.445461,3.0
51,1,0,1563364680.7587168,2.0
52,1,0,1563364680.961181,2.0
53,1,0,1563364681.478652,2.0
54,1,0,1563364682.4905212,1.0
55,1,0,1563364682.929378,1.0
56,1,0,1563364683.8187048,1.0
57,1,0,1563364687.5306041,1.0
58,0,0,1563364690.74825,0.0
59,1,0,1563364691.276638,0.0
60,1,0,1563364692.479485,2.0
61,0,0,1563364692.9080992,2.0
62,0,0,1563364694.257683,2.0
63,0,0,1563364695.258969,3.0
64,0,0,1563364696.463052,1.0
65,0,0,1563364697.317997,0.0
66,0,0,1563364698.3079748,2.0
67,0,0,1563364699.049889,3.0
68,0,0,1563364700.2198322,1.0
69,0,0,1563364701.08614,2.0
70,0,0,1563364702.5601048,1.0
71,0,0,1563364703.741617,0.0
72,0,0,1563364704.495048,2.0
73,0,0,1563364705.642855,3.0
74,0,0,1563364706.2610781,1.0
75,0,0,1563364707.353014,0.0
76,0,0,1563364708.252715,2.0
77,0,0,1563364709.107302,3.0
78,1,0,1563364709.928957,1.0
79,0,0,1563364717.443586,0.0
80,0,0,1563364717.623622,0.0
81,0,0,1563364717.814844,0.0
82,0,0,1563364718.0170612,0.0
83,0,0,1563364718.939345,3.0
84,0,0,1563364719.097214,3.0
85,0,0,1563364719.2994912,3.0
86,1,1,1563364719.918135,3.0
87,0,0,1563364722.505271,3.0
88,0,0,1563364722.989307,3.0
89,0,0,1563364723.1688151,3.0
90,0,0,1563364723.349642,3.0
91,0,0,1563364724.3163378,0.0
92,0,0,1563364724.530576,0.0
93,0,0,1563364725.5430741,0.0
94,0,0,1563364726.1053162,0.0
95,0,0,1563364728.186661,3.0
96,0,0,1563364729.266779,0.0
97,0,0,1563364730.7408562,3.0
98,0,0,1563364731.684766,0.0
99,0,0,1563364732.933936,0.0
