step,robot_task_count,task_count,timestamp,h_action
0,0,0,1563417412.007798,
1,0,0,1563417489.9937332,2.0
2,0,0,1563417494.14402,3.0
3,0,0,1563417496.21401,1.0
4,0,0,1563417498.1610382,0.0
5,0,0,1563417501.591338,3.0
6,0,0,1563417506.2037802,0.0
7,0,0,1563417508.599894,2.0
8,0,0,1563417513.775125,3.0
9,0,0,1563417522.763572,2.0
10,0,0,1563417524.574655,1.0
11,0,0,1563417526.362727,2.0
12,0,0,1563417527.7131252,0.0
13,0,0,1563417563.023974,3.0
14,0,0,1563417564.9925141,0.0
15,0,0,1563417566.613332,2.0
16,0,0,1563417568.00826,1.0
17,0,0,1563417569.425138,2.0
18,0,0,1563417571.6410189,3.0
19,0,0,1563417573.969406,2.0
20,0,0,1563417575.0722601,1.0
21,0,0,1563417575.916034,2.0
22,0,0,1563417576.692288,0.0
23,0,0,1563417577.288026,3.0
24,0,0,1563417578.1660118,0.0
25,0,0,1563417578.6159859,1.0
26,0,0,1563417579.25727,2.0
27,0,0,1563417580.06713,3.0
28,0,0,1563417581.18101,2.0
29,0,0,1563417581.709574,0.0
30,0,0,1563417582.260886,1.0
31,0,0,1563417583.082109,2.0
32,0,0,1563417584.2633002,3.0
33,0,0,1563417584.972188,0.0
34,0,0,1563417585.5682838,1.0
35,0,0,1563417586.1983192,2.0
36,0,0,1563417587.1883361,3.0
37,0,0,1563417587.8295941,0.0
38,0,0,1563417589.831954,2.0
39,0,0,1563417590.866941,1.0
40,0,0,1563417591.823091,0.0
41,0,0,1563417592.3631601,2.0
42,1,0,1563417592.992576,3.0
43,1,0,1563417594.039478,1.0
44,0,0,1563417595.2096431,2.0
45,0,0,1563417596.030605,0.0
46,0,0,1563417596.9642382,2.0
47,0,0,1563417598.21283,1.0
48,0,0,1563417598.820287,3.0
49,0,0,1563417599.844203,0.0
50,0,0,1563417600.45161,2.0
51,0,0,1563417646.1783848,0.0
52,0,0,1563417646.74103,2.0
53,0,0,1563417647.191134,1.0
54,0,0,1563417647.607177,3.0
55,0,0,1563417648.0460749,2.0
56,0,0,1563417648.563377,0.0
57,0,0,1563417648.957164,3.0
58,1,0,1563417649.4072561,2.0
59,1,0,1563417650.025412,1.0
60,1,0,1563417650.790593,0.0
61,0,0,1563417651.847939,2.0
62,0,0,1563417652.9058769,1.0
63,0,0,1563417654.03102,3.0
64,0,0,1563417654.627083,0.0
65,0,0,1563417655.12182,2.0
66,0,0,1563417655.616964,1.0
67,0,0,1563417656.044787,0.0
68,0,0,1563417656.404524,2.0
69,0,0,1563417656.798273,3.0
70,0,0,1563417657.5972538,3.0
71,0,0,1563417658.463221,2.0
72,0,0,1563417659.149409,0.0
73,0,0,1563417660.004355,3.0
74,0,0,1563417660.4656599,1.0
75,0,0,1563417661.26433,2.0
76,1,0,1563417661.9280798,0.0
77,0,0,1563417662.333088,3.0
78,0,0,1563417663.255698,2.0
79,0,0,1563417663.6941388,1.0
80,0,0,1563417664.380472,0.0
81,0,0,1563417664.888142,1.0
82,0,0,1563417665.584532,2.0
83,0,0,1563417666.03363,0.0
84,0,0,1563417666.52923,3.0
85,0,0,1563417667.1929548,2.0
86,0,0,1563417667.8005261,0.0
87,0,0,1563417668.19447,1.0
88,0,0,1563417668.8583748,2.0
89,0,0,1563417670.219054,3.0
90,0,0,1563417670.7815812,0.0
91,0,0,1563417671.389129,2.0
92,0,0,1563417673.9881148,1.0
93,0,0,1563417675.225346,1.0
94,0,0,1563417677.666272,1.0
95,0,0,1563417678.1727529,1.0
96,0,0,1563417678.690052,1.0
97,0,0,1563417679.253244,1.0
98,0,0,1563417679.8377569,1.0
99,0,0,1563417680.478789,1.0
