step,robot_task_count,task_count,timestamp,h_action
0,0,0,1563361556.450018,
1,0,0,1563361682.842248,1.0
2,0,0,1563361689.282295,2.0
3,0,0,1563361692.9150348,2.0
4,0,0,1563361697.236066,1.0
5,0,0,1563361700.3342369,0.0
6,0,0,1563361709.22735,3.0
7,0,0,1563361710.523804,3.0
8,0,0,1563361712.056617,0.0
9,0,0,1563361734.095145,3.0
10,0,0,1563361738.398836,1.0
11,0,0,1563361740.005024,0.0
12,0,0,1563361742.486922,2.0
13,0,0,1563361743.47164,3.0
14,0,0,1563361771.68541,0.0
15,0,0,1563361773.533834,1.0
16,0,0,1563361775.705514,1.0
17,1,0,1563361777.943538,3.0
18,1,1,1563361780.025921,3.0
19,0,0,1563361792.094452,1.0
20,0,0,1563361794.332779,1.0
21,0,0,1563361795.538028,0.0
22,0,0,1563361796.2598011,0.0
23,1,0,1563361797.9713721,0.0
24,1,0,1563361798.99776,3.0
25,0,0,1563361799.833963,3.0
26,1,0,1563361801.473386,2.0
27,0,0,1563361802.6945112,1.0
28,1,0,1563361803.955568,3.0
29,1,1,1563361805.1294432,0.0
30,0,0,1563361809.8264802,1.0
31,0,0,1563361810.982423,2.0
32,0,0,1563361813.334707,1.0
33,0,0,1563361814.5904992,0.0
34,0,0,1563361815.6048799,1.0
35,0,0,1563361816.449537,2.0
36,0,0,1563361817.622328,3.0
37,0,0,1563361819.097566,0.0
38,0,0,1563361820.687475,1.0
39,0,0,1563361822.056746,2.0
40,0,0,1563361823.229582,3.0
41,0,0,1563361824.483039,1.0
42,0,0,1563361825.8678641,0.0
43,0,0,1563361827.021767,3.0
44,0,0,1563361828.4171488,2.0
45,0,0,1563361830.2453692,1.0
46,1,0,1563361831.777796,3.0
47,0,0,1563361833.3944058,0.0
48,1,0,1563361836.885945,2.0
49,0,0,1563361838.286842,1.0
50,0,0,1563361839.508343,0.0
51,0,0,1563361840.752946,2.0
52,0,0,1563361842.073636,3.0
53,0,0,1563361843.080894,3.0
54,0,0,1563361844.2127419,1.0
55,1,1,1563361845.147716,1.0
56,0,0,1563361848.4834712,0.0
57,1,0,1563361893.7776499,0.0
58,0,0,1563361895.0476239,3.0
59,1,0,1563361897.5234828,1.0
60,1,0,1563361898.548251,3.0
61,1,0,1563361900.343172,2.0
62,1,0,1563361901.99101,0.0
63,1,0,1563361905.081415,1.0
64,0,0,1563361906.221309,1.0
65,0,0,1563361907.236864,2.0
66,0,0,1563361907.794666,2.0
67,1,0,1563361908.6475708,2.0
68,1,1,1563361909.901185,1.0
69,0,0,1563361912.222868,0.0
70,0,0,1563361913.631475,1.0
71,0,0,1563361914.994615,1.0
72,0,0,1563361916.868494,2.0
73,0,0,1563361917.7461271,2.0
74,0,0,1563361918.902833,2.0
75,1,1,1563361919.993985,1.0
76,0,0,1563361923.378123,0.0
77,0,0,1563361924.445062,1.0
78,0,0,1563361925.353565,2.0
79,0,0,1563361926.468443,3.0
80,0,0,1563361927.475244,3.0
81,0,0,1563361928.226667,3.0
82,0,0,1563361930.584181,0.0
83,0,0,1563361931.108018,0.0
84,0,0,1563361931.713948,0.0
85,0,0,1563361933.689995,2.0
86,0,0,1563361934.731764,0.0
87,0,0,1563361935.910881,1.0
88,0,0,1563361937.036099,2.0
89,0,0,1563361938.6664371,3.0
90,0,0,1563361939.690562,0.0
91,0,0,1563361941.337992,1.0
92,0,0,1563361942.411326,3.0
93,0,0,1563361944.0095282,2.0
94,0,0,1563361945.410916,0.0
95,0,0,1563361947.379251,2.0
96,0,0,1563361948.050258,2.0
97,0,0,1563361949.010514,1.0
98,0,0,1563361949.470009,1.0
99,0,0,1563361950.8956811,2.0
