step,robot_task_count,task_count,timestamp,h_action
0,0,0,1563425160.167691,
1,0,0,1563425251.59007,0.0
2,0,0,1563425255.9542341,3.0
3,0,0,1563425274.763466,0.0
4,0,0,1563425276.586604,0.0
5,0,0,1563425277.5428622,0.0
6,0,0,1563425278.1384242,0.0
7,0,0,1563425278.7802901,0.0
8,0,0,1563425279.331496,0.0
9,0,0,1563425279.938575,0.0
10,0,0,1563425280.5116942,0.0
11,0,0,1563425281.165371,0.0
12,0,0,1563425281.660265,0.0
13,0,0,1563425282.166524,0.0
14,0,0,1563425282.672778,0.0
15,0,0,1563425283.145349,0.0
16,0,0,1563425283.763575,0.0
17,0,0,1563425284.4841468,0.0
18,1,0,1563425319.4006631,0.0
19,0,0,1563425319.93042,0.0
20,0,0,1563425320.44788,0.0
21,0,0,1563425320.943258,0.0
22,0,0,1563425321.280684,0.0
23,0,0,1563425321.72978,0.0
24,0,0,1563425322.0677729,0.0
25,1,1,1563425323.32766,0.0
26,0,0,1563425339.538136,3.0
27,0,0,1563425340.854996,3.0
28,1,1,1563425341.462568,3.0
29,0,0,1563425342.294537,3.0
30,0,0,1563425342.8236248,3.0
31,0,0,1563425343.3525481,3.0
32,0,0,1563425343.915083,3.0
33,0,0,1563425344.488251,3.0
34,0,0,1563425345.0167801,3.0
35,0,0,1563425345.5012732,3.0
36,1,0,1563425346.018763,3.0
37,1,0,1563425346.603812,3.0
38,1,0,1563425348.302442,3.0
39,1,0,1563425352.926008,0.0
40,0,0,1563425353.499748,0.0
41,1,1,1563425354.4114969,0.0
42,0,0,1563425363.3316329,0.0
43,1,0,1563425363.871048,0.0
44,1,0,1563425365.232743,3.0
45,1,1,1563425367.426712,3.0
46,0,0,1563425372.544723,3.0
47,0,0,1563425373.917407,3.0
48,0,0,1563425377.955711,3.0
49,1,1,1563425380.599853,3.0
50,0,0,1563425405.213471,0.0
51,0,0,1563425440.5362718,0.0
52,0,0,1563425450.559326,3.0
53,0,0,1563425451.3806999,3.0
54,1,1,1563425452.3368409,3.0
55,0,0,1563425453.754448,3.0
56,0,0,1563425454.811677,0.0
57,0,0,1563425456.049001,2.0
58,1,0,1563425456.622781,2.0
59,0,0,1563425457.12975,2.0
60,1,0,1563425458.1752589,1.0
61,0,0,1563425458.906473,1.0
62,1,0,1563425459.58137,1.0
63,0,0,1563425460.6954398,1.0
64,1,0,1563425461.325173,1.0
65,0,0,1563425461.7527921,1.0
66,0,0,1563425462.2931252,1.0
67,0,0,1563425462.798757,1.0
68,0,0,1563425463.305486,1.0
69,0,0,1563425463.8227851,1.0
70,0,0,1563425464.328976,1.0
71,0,0,1563425464.800916,1.0
72,1,0,1563425465.262789,1.0
73,0,0,1563425465.880502,1.0
74,0,0,1563425466.477608,1.0
75,0,0,1563425466.961313,1.0
76,0,0,1563425467.4563541,1.0
77,0,0,1563425467.939301,1.0
78,0,0,1563425468.4238641,1.0
79,0,0,1563425469.110044,1.0
80,0,0,1563425469.7398899,1.0
81,0,0,1563425470.257806,1.0
82,1,0,1563425470.9663339,1.0
83,0,0,1563425471.494904,1.0
84,1,0,1563425471.9566662,1.0
85,0,0,1563425472.496554,1.0
86,0,0,1563425473.329045,1.0
87,0,0,1563425474.071689,1.0
88,0,0,1563425475.09394,1.0
89,0,0,1563425475.635421,1.0
90,0,0,1563425476.152502,1.0
91,0,0,1563425476.636628,1.0
92,0,0,1563425477.199119,1.0
93,0,0,1563425477.671178,1.0
94,0,0,1563425478.098807,1.0
95,0,0,1563425478.413789,1.0
96,0,0,1563425478.795969,1.0
97,0,0,1563425479.077486,1.0
98,0,0,1563425479.34748,1.0
99,0,0,1563425479.842767,1.0
